datetime,payment_method,money,coffee_name,day_of_week,year,month,day,hour
2024-08-06 17:40:49.201,card,32.82,cappuccino,Tuesday,2024,8,6,17
2024-08-06 17:42:52.700,card,32.82,latte,Tuesday,2024,8,6,17
2024-08-06 17:44:05.067,card,32.82,cocoa,Tuesday,2024,8,6,17
2024-08-06 19:04:04.544,card,32.82,latte,Tuesday,2024,8,6,19
2024-08-06 19:05:23.110,card,27.92,americano with milk,Tuesday,2024,8,6,19
2024-08-06 20:04:27.133,card,32.82,latte,Tuesday,2024,8,6,20
2024-08-07 08:55:48.455,card,27.92,americano with milk,Wednesday,2024,8,7,8
2024-08-07 12:12:26.800,card,23.02,americano,Wednesday,2024,8,7,12
2024-08-07 12:13:40.664,card,23.02,americano,Wednesday,2024,8,7,12
2024-08-07 13:11:16.155,card,18.12,espresso,Wednesday,2024,8,7,13
2024-08-07 16:19:01.657,card,23.02,americano,Wednesday,2024,8,7,16
2024-08-07 19:36:22.739,card,32.82,latte,Wednesday,2024,8,7,19
2024-08-07 20:40:09.281,card,32.82,cocoa,Wednesday,2024,8,7,20
2024-08-07 21:18:11.990,card,32.82,cappuccino,Wednesday,2024,8,7,21
2024-08-07 22:28:56.686,card,32.82,latte,Wednesday,2024,8,7,22
2024-08-07 22:32:15.971,card,32.82,latte,Wednesday,2024,8,7,22
2024-08-08 08:46:36.204,card,18.12,espresso,Thursday,2024,8,8,8
2024-08-08 08:47:28.686,card,23.02,cortado,Thursday,2024,8,8,8
2024-08-08 12:27:05.373,card,27.92,americano with milk,Thursday,2024,8,8,12
2024-08-08 12:43:19.558,card,23.02,cortado,Thursday,2024,8,8,12
2024-08-08 12:44:14.953,card,23.02,cortado,Thursday,2024,8,8,12
2024-08-08 16:57:53.266,card,32.82,cappuccino,Thursday,2024,8,8,16
2024-08-08 17:17:51.749,card,32.82,cappuccino,Thursday,2024,8,8,17
2024-08-08 21:25:59.265,card,27.92,americano with milk,Thursday,2024,8,8,21
2024-08-09 07:35:22.340,card,32.82,latte,Friday,2024,8,9,7
2024-08-09 09:53:34.553,card,23.02,americano,Friday,2024,8,9,9
2024-08-09 10:13:07.537,card,23.02,cortado,Friday,2024,8,9,10
2024-08-09 10:26:47.174,card,27.92,americano with milk,Friday,2024,8,9,10
2024-08-09 11:28:08.722,card,32.82,latte,Friday,2024,8,9,11
2024-08-09 11:29:48.682,card,23.02,americano,Friday,2024,8,9,11
2024-08-09 18:56:27.712,card,23.02,americano,Friday,2024,8,9,18
2024-08-09 19:03:06.611,card,32.82,hot chocolate,Friday,2024,8,9,19
2024-08-10 08:36:44.628,card,32.82,cappuccino,Saturday,2024,8,10,8
2024-08-10 08:37:57.069,card,27.92,americano with milk,Saturday,2024,8,10,8
2024-08-10 08:45:09.019,card,23.02,cortado,Saturday,2024,8,10,8
2024-08-10 11:52:33.836,card,23.02,cortado,Saturday,2024,8,10,11
2024-08-10 11:54:23.534,card,23.02,americano,Saturday,2024,8,10,11
2024-08-10 12:15:10.927,card,32.82,latte,Saturday,2024,8,10,12
2024-08-10 12:33:12.454,card,27.92,americano with milk,Saturday,2024,8,10,12
2024-08-10 16:06:12.085,card,32.82,latte,Saturday,2024,8,10,16
2024-08-10 21:16:48.562,card,32.82,cocoa,Saturday,2024,8,10,21
2024-08-10 21:17:41.087,card,32.82,cocoa,Saturday,2024,8,10,21
2024-08-10 21:37:41.517,card,32.82,cocoa,Saturday,2024,8,10,21
2024-08-11 09:52:36.590,card,32.82,latte,Sunday,2024,8,11,9
2024-08-11 09:53:43.564,card,32.82,latte,Sunday,2024,8,11,9
2024-08-11 10:17:23.636,card,27.92,americano with milk,Sunday,2024,8,11,10
2024-08-11 11:56:41.144,card,32.82,cappuccino,Sunday,2024,8,11,11
2024-08-11 11:57:41.269,card,27.92,americano with milk,Sunday,2024,8,11,11
2024-08-11 12:20:19.570,card,23.02,cortado,Sunday,2024,8,11,12
2024-08-11 15:53:51.552,card,32.82,latte,Sunday,2024,8,11,15
2024-08-11 15:55:14.853,card,27.92,americano with milk,Sunday,2024,8,11,15
2024-08-11 15:56:27.697,card,32.82,cocoa,Sunday,2024,8,11,15
2024-08-11 16:27:35.126,card,32.82,cappuccino,Sunday,2024,8,11,16
2024-08-11 16:28:38.296,card,18.12,espresso,Sunday,2024,8,11,16
2024-08-11 21:30:32.549,card,23.02,cortado,Sunday,2024,8,11,21
2024-08-11 21:41:09.070,card,32.82,latte,Sunday,2024,8,11,21
2024-08-11 21:43:10.108,card,32.82,latte,Sunday,2024,8,11,21
2024-08-11 22:39:29.913,card,32.82,cappuccino,Sunday,2024,8,11,22
2024-08-12 08:26:19.458,card,32.82,hot chocolate,Monday,2024,8,12,8
2024-08-12 11:15:04.771,card,27.92,americano with milk,Monday,2024,8,12,11
2024-08-12 11:19:29.513,card,23.02,americano,Monday,2024,8,12,11
2024-08-12 11:20:23.640,card,32.82,latte,Monday,2024,8,12,11
2024-08-12 11:44:28.384,card,32.82,latte,Monday,2024,8,12,11
2024-08-12 14:04:03.399,card,18.12,espresso,Monday,2024,8,12,14
2024-08-12 14:05:06.931,card,27.92,americano with milk,Monday,2024,8,12,14
2024-08-12 15:33:33.110,card,27.92,americano with milk,Monday,2024,8,12,15
2024-08-12 18:05:04.830,card,27.92,americano with milk,Monday,2024,8,12,18
2024-08-12 21:25:49.351,card,27.92,americano with milk,Monday,2024,8,12,21
2024-08-12 21:37:38.041,card,32.82,latte,Monday,2024,8,12,21
2024-08-12 22:58:20.072,card,32.82,cappuccino,Monday,2024,8,12,22
2024-08-12 22:59:18.544,card,32.82,cappuccino,Monday,2024,8,12,22
2024-08-13 08:44:30.187,card,27.92,americano with milk,Tuesday,2024,8,13,8
2024-08-13 09:14:21.598,card,27.92,americano with milk,Tuesday,2024,8,13,9
2024-08-13 09:45:56.370,card,27.92,americano with milk,Tuesday,2024,8,13,9
2024-08-13 10:42:08.773,card,23.02,cortado,Tuesday,2024,8,13,10
2024-08-13 11:59:47.612,card,32.82,latte,Tuesday,2024,8,13,11
2024-08-13 13:01:41.487,card,27.92,americano with milk,Tuesday,2024,8,13,13
2024-08-13 14:45:39.689,card,32.82,latte,Tuesday,2024,8,13,14
2024-08-13 15:47:56.703,card,32.82,cappuccino,Tuesday,2024,8,13,15
2024-08-13 15:55:29.579,card,27.92,americano with milk,Tuesday,2024,8,13,15
2024-08-13 20:29:34.531,card,32.82,latte,Tuesday,2024,8,13,20
2024-08-13 20:30:37.150,card,32.82,cocoa,Tuesday,2024,8,13,20
2024-08-13 20:44:22.991,card,32.82,cappuccino,Tuesday,2024,8,13,20
2024-08-13 21:00:44.688,card,23.02,cortado,Tuesday,2024,8,13,21
2024-08-14 07:35:48.103,card,32.82,latte,Wednesday,2024,8,14,7
2024-08-14 07:36:55.599,card,32.82,cappuccino,Wednesday,2024,8,14,7
2024-08-14 10:09:29.125,card,23.02,cortado,Wednesday,2024,8,14,10
2024-08-14 11:39:07.882,card,18.12,espresso,Wednesday,2024,8,14,11
2024-08-14 12:49:16.951,card,23.02,americano,Wednesday,2024,8,14,12
2024-08-14 12:51:04.870,card,23.02,americano,Wednesday,2024,8,14,12
2024-08-14 15:21:27.260,card,32.82,latte,Wednesday,2024,8,14,15
2024-08-14 17:24:22.788,card,23.02,americano,Wednesday,2024,8,14,17
2024-08-14 18:10:03.723,card,23.02,cortado,Wednesday,2024,8,14,18
2024-08-14 18:59:18.279,card,27.92,americano with milk,Wednesday,2024,8,14,18
2024-08-14 19:34:51.731,card,32.82,latte,Wednesday,2024,8,14,19
2024-08-14 19:35:48.545,card,23.02,cortado,Wednesday,2024,8,14,19
2024-08-14 21:41:33.021,card,32.82,latte,Wednesday,2024,8,14,21
2024-08-15 09:36:11.153,card,23.02,cortado,Thursday,2024,8,15,9
2024-08-15 09:37:02.172,card,32.82,cappuccino,Thursday,2024,8,15,9
2024-08-15 09:38:04.903,card,32.82,hot chocolate,Thursday,2024,8,15,9
2024-08-15 09:38:49.735,card,32.82,latte,Thursday,2024,8,15,9
2024-08-15 12:38:37.563,card,32.82,latte,Thursday,2024,8,15,12
2024-08-15 13:48:13.601,card,32.82,latte,Thursday,2024,8,15,13
2024-08-15 14:17:48.183,card,23.02,americano,Thursday,2024,8,15,14
2024-08-15 14:18:50.777,card,18.12,espresso,Thursday,2024,8,15,14
2024-08-15 17:53:52.225,card,27.92,americano with milk,Thursday,2024,8,15,17
2024-08-15 19:10:58.222,card,32.82,hot chocolate,Thursday,2024,8,15,19
2024-08-15 19:11:54.036,card,27.92,americano with milk,Thursday,2024,8,15,19
2024-08-15 19:41:30.244,card,27.92,americano with milk,Thursday,2024,8,15,19
2024-08-15 19:42:37.987,card,23.02,americano,Thursday,2024,8,15,19
2024-08-15 20:40:41.516,card,32.82,cappuccino,Thursday,2024,8,15,20
2024-08-15 21:35:20.080,card,18.12,espresso,Thursday,2024,8,15,21
2024-08-15 21:36:11.033,card,27.92,americano with milk,Thursday,2024,8,15,21
2024-08-16 12:29:16.732,card,32.82,latte,Friday,2024,8,16,12
2024-08-16 12:54:17.452,card,23.02,americano,Friday,2024,8,16,12
2024-08-16 13:36:12.798,card,27.92,americano with milk,Friday,2024,8,16,13
2024-08-16 15:18:51.737,card,18.12,espresso,Friday,2024,8,16,15
2024-08-16 15:19:39.274,card,18.12,espresso,Friday,2024,8,16,15
2024-08-17 09:16:53.491,card,27.92,americano with milk,Saturday,2024,8,17,9
2024-08-17 09:18:08.983,card,32.82,cappuccino,Saturday,2024,8,17,9
2024-08-17 10:53:41.327,card,27.92,americano with milk,Saturday,2024,8,17,10
2024-08-17 11:58:41.649,card,23.02,cortado,Saturday,2024,8,17,11
2024-08-17 11:59:28.298,card,23.02,cortado,Saturday,2024,8,17,11
2024-08-17 13:18:40.184,card,27.92,americano with milk,Saturday,2024,8,17,13
2024-08-17 16:31:54.837,card,23.02,cortado,Saturday,2024,8,17,16
2024-08-17 16:33:48.977,card,32.82,latte,Saturday,2024,8,17,16
2024-08-17 18:48:58.852,card,32.82,cappuccino,Saturday,2024,8,17,18
2024-08-17 21:18:56.806,card,27.92,americano with milk,Saturday,2024,8,17,21
2024-08-17 22:42:39.351,card,32.82,latte,Saturday,2024,8,17,22
2024-08-18 08:09:42.601,card,32.82,cappuccino,Sunday,2024,8,18,8
2024-08-18 08:32:05.597,card,32.82,cappuccino,Sunday,2024,8,18,8
2024-08-18 08:41:06.249,card,23.02,cortado,Sunday,2024,8,18,8
2024-08-18 08:56:01.292,card,27.92,americano with milk,Sunday,2024,8,18,8
2024-08-18 12:31:40.892,card,32.82,cappuccino,Sunday,2024,8,18,12
2024-08-18 14:30:21.605,card,27.92,americano with milk,Sunday,2024,8,18,14
2024-08-18 18:24:10.776,card,27.92,americano with milk,Sunday,2024,8,18,18
2024-08-18 18:26:03.786,card,27.92,americano with milk,Sunday,2024,8,18,18
2024-08-18 18:27:17.553,card,23.02,americano,Sunday,2024,8,18,18
2024-08-18 18:28:13.069,card,23.02,americano,Sunday,2024,8,18,18
2024-08-19 15:09:48.982,card,27.92,americano with milk,Monday,2024,8,19,15
2024-08-19 15:10:51.212,card,27.92,americano with milk,Monday,2024,8,19,15
2024-08-19 21:21:12.081,card,32.82,latte,Monday,2024,8,19,21
2024-08-19 21:31:57.036,card,32.82,cocoa,Monday,2024,8,19,21
2024-08-20 08:27:16.408,card,23.02,cortado,Tuesday,2024,8,20,8
2024-08-20 08:29:14.916,card,32.82,latte,Tuesday,2024,8,20,8
2024-08-20 08:49:47.474,card,18.12,espresso,Tuesday,2024,8,20,8
2024-08-20 08:50:36.343,card,23.02,cortado,Tuesday,2024,8,20,8
2024-08-20 09:14:54.885,card,27.92,americano with milk,Tuesday,2024,8,20,9
2024-08-20 11:09:55.575,card,23.02,americano,Tuesday,2024,8,20,11
2024-08-20 11:11:39.083,card,23.02,americano,Tuesday,2024,8,20,11
2024-08-20 11:12:31.181,card,23.02,americano,Tuesday,2024,8,20,11
2024-08-20 11:42:20.000,card,32.82,latte,Tuesday,2024,8,20,11
2024-08-20 20:42:40.873,card,32.82,latte,Tuesday,2024,8,20,20
2024-08-20 20:44:14.852,card,32.82,latte,Tuesday,2024,8,20,20
2024-08-20 20:45:12.346,card,32.82,latte,Tuesday,2024,8,20,20
2024-08-20 20:46:03.989,card,32.82,latte,Tuesday,2024,8,20,20
2024-08-21 07:59:13.098,card,27.92,americano with milk,Wednesday,2024,8,21,7
2024-08-21 08:40:27.393,card,23.02,cortado,Wednesday,2024,8,21,8
2024-08-21 10:13:32.404,card,23.02,americano,Wednesday,2024,8,21,10
2024-08-21 10:38:44.527,card,27.92,americano with milk,Wednesday,2024,8,21,10
2024-08-21 11:51:41.439,card,23.02,cortado,Wednesday,2024,8,21,11
2024-08-21 13:17:10.750,card,32.82,latte,Wednesday,2024,8,21,13
2024-08-21 19:42:03.523,card,32.82,latte,Wednesday,2024,8,21,19
2024-08-22 09:22:26.297,card,23.02,cortado,Thursday,2024,8,22,9
2024-08-22 10:09:23.470,card,27.92,americano with milk,Thursday,2024,8,22,10
2024-08-22 10:47:59.356,card,27.92,americano with milk,Thursday,2024,8,22,10
2024-08-22 14:16:12.066,card,32.82,latte,Thursday,2024,8,22,14
2024-08-22 14:26:58.298,card,32.82,latte,Thursday,2024,8,22,14
2024-08-22 15:07:07.427,card,32.82,cappuccino,Thursday,2024,8,22,15
2024-08-22 15:27:27.317,card,23.02,americano,Thursday,2024,8,22,15
2024-08-23 07:43:16.127,card,32.82,latte,Friday,2024,8,23,7
2024-08-23 08:21:48.054,card,23.02,cortado,Friday,2024,8,23,8
2024-08-23 08:22:56.567,card,32.82,latte,Friday,2024,8,23,8
2024-08-23 08:33:38.712,card,23.02,americano,Friday,2024,8,23,8
2024-08-23 08:34:35.002,card,23.02,americano,Friday,2024,8,23,8
2024-08-23 09:14:52.024,card,27.92,americano with milk,Friday,2024,8,23,9
2024-08-23 10:10:58.704,card,32.82,cocoa,Friday,2024,8,23,10
2024-08-23 10:11:55.469,card,23.02,americano,Friday,2024,8,23,10
2024-08-23 10:39:12.279,card,23.02,cortado,Friday,2024,8,23,10
2024-08-23 11:12:59.387,card,32.82,hot chocolate,Friday,2024,8,23,11
2024-08-23 13:24:54.748,card,23.02,americano,Friday,2024,8,23,13
2024-08-23 15:28:52.779,card,23.02,americano,Friday,2024,8,23,15
2024-08-23 19:48:02.807,card,32.82,latte,Friday,2024,8,23,19
2024-08-24 08:13:42.270,card,23.02,cortado,Saturday,2024,8,24,8
2024-08-24 08:14:47.637,card,23.02,cortado,Saturday,2024,8,24,8
2024-08-24 08:44:11.575,card,23.02,cortado,Saturday,2024,8,24,8
2024-08-24 10:18:09.485,card,18.12,espresso,Saturday,2024,8,24,10
2024-08-24 10:18:52.263,card,18.12,espresso,Saturday,2024,8,24,10
2024-08-24 10:19:49.243,card,23.02,americano,Saturday,2024,8,24,10
2024-08-25 08:14:37.382,card,23.02,cortado,Sunday,2024,8,25,8
2024-08-25 08:26:27.671,card,23.02,americano,Sunday,2024,8,25,8
2024-08-25 08:27:36.405,card,23.02,americano,Sunday,2024,8,25,8
2024-08-25 09:24:22.265,card,32.82,cappuccino,Sunday,2024,8,25,9
2024-08-25 12:41:42.703,card,32.82,cappuccino,Sunday,2024,8,25,12
2024-08-25 14:53:02.699,card,32.82,latte,Sunday,2024,8,25,14
2024-08-26 08:11:47.295,card,23.02,cortado,Monday,2024,8,26,8
2024-08-26 08:16:09.611,card,23.02,americano,Monday,2024,8,26,8
2024-08-26 08:17:23.209,card,23.02,americano,Monday,2024,8,26,8
2024-08-26 09:21:36.706,card,27.92,americano with milk,Monday,2024,8,26,9
2024-08-26 10:37:44.464,card,32.82,latte,Monday,2024,8,26,10
2024-08-26 10:38:49.037,card,32.82,cappuccino,Monday,2024,8,26,10
2024-08-26 12:45:13.158,card,23.02,americano,Monday,2024,8,26,12
2024-08-26 12:46:23.644,card,23.02,americano,Monday,2024,8,26,12
2024-08-26 18:53:27.790,card,27.92,americano with milk,Monday,2024,8,26,18
2024-08-26 18:54:31.291,card,32.82,latte,Monday,2024,8,26,18
2024-08-26 22:55:39.905,card,27.92,americano with milk,Monday,2024,8,26,22
2024-08-27 10:04:04.563,card,32.82,latte,Tuesday,2024,8,27,10
2024-08-28 12:08:18.772,card,27.92,americano with milk,Wednesday,2024,8,28,12
2024-08-28 12:10:04.139,card,32.82,cappuccino,Wednesday,2024,8,28,12
2024-08-28 12:35:06.944,card,23.02,americano,Wednesday,2024,8,28,12
2024-08-28 13:48:35.199,card,27.92,americano with milk,Wednesday,2024,8,28,13
2024-08-29 07:29:30.319,card,23.02,americano,Thursday,2024,8,29,7
2024-08-30 17:13:30.487,card,32.82,latte,Friday,2024,8,30,17
2024-08-30 17:14:32.791,card,27.92,americano with milk,Friday,2024,8,30,17
2024-08-30 17:15:35.449,card,27.92,americano with milk,Friday,2024,8,30,17
2024-08-31 09:08:32.487,card,23.02,cortado,Saturday,2024,8,31,9
2024-08-31 10:02:08.193,card,27.92,americano with milk,Saturday,2024,8,31,10
2024-08-31 10:22:26.877,card,18.12,espresso,Saturday,2024,8,31,10
2024-08-31 11:29:54.571,card,27.92,americano with milk,Saturday,2024,8,31,11
2024-08-31 11:33:39.916,card,23.02,cortado,Saturday,2024,8,31,11
2024-08-31 11:34:32.934,card,23.02,cortado,Saturday,2024,8,31,11
2024-09-01 09:34:15.229,card,23.02,cortado,Sunday,2024,9,1,9
2024-09-01 12:11:24.745,card,32.82,cappuccino,Sunday,2024,9,1,12
2024-09-01 12:30:08.620,card,27.92,americano with milk,Sunday,2024,9,1,12
2024-09-01 12:32:22.007,card,23.02,americano,Sunday,2024,9,1,12
2024-09-01 12:50:17.448,card,27.92,americano with milk,Sunday,2024,9,1,12
2024-09-01 13:57:33.948,card,32.82,latte,Sunday,2024,9,1,13
2024-09-01 14:44:04.027,card,27.92,americano with milk,Sunday,2024,9,1,14
2024-09-01 17:20:46.327,card,32.82,latte,Sunday,2024,9,1,17
2024-09-01 17:23:13.869,card,32.82,latte,Sunday,2024,9,1,17
2024-09-01 17:24:49.689,card,32.82,latte,Sunday,2024,9,1,17
2024-09-02 08:24:39.805,card,32.82,latte,Monday,2024,9,2,8
2024-09-02 08:50:17.646,card,27.92,americano with milk,Monday,2024,9,2,8
2024-09-02 08:51:33.148,card,32.82,latte,Monday,2024,9,2,8
2024-09-02 14:58:47.143,card,27.92,americano with milk,Monday,2024,9,2,14
2024-09-02 20:09:43.923,card,32.82,cappuccino,Monday,2024,9,2,20
2024-09-02 20:11:17.936,card,32.82,cocoa,Monday,2024,9,2,20
2024-09-02 20:52:31.984,card,23.02,americano,Monday,2024,9,2,20
2024-09-02 20:53:29.090,card,23.02,americano,Monday,2024,9,2,20
2024-09-03 08:22:15.368,card,32.82,cocoa,Tuesday,2024,9,3,8
2024-09-03 08:28:12.430,card,32.82,cappuccino,Tuesday,2024,9,3,8
2024-09-03 08:41:11.698,card,32.82,latte,Tuesday,2024,9,3,8
2024-09-03 09:03:12.473,card,27.92,americano with milk,Tuesday,2024,9,3,9
2024-09-03 09:04:11.750,card,32.82,cappuccino,Tuesday,2024,9,3,9
2024-09-03 09:12:48.154,card,32.82,cocoa,Tuesday,2024,9,3,9
2024-09-03 09:13:33.655,card,32.82,cocoa,Tuesday,2024,9,3,9
2024-09-03 09:17:02.210,card,27.92,americano with milk,Tuesday,2024,9,3,9
2024-09-03 09:20:17.170,card,27.92,americano with milk,Tuesday,2024,9,3,9
2024-09-03 09:37:52.322,card,32.82,latte,Tuesday,2024,9,3,9
2024-09-03 09:38:56.399,card,32.82,cocoa,Tuesday,2024,9,3,9
2024-09-03 12:56:53.409,card,23.02,cortado,Tuesday,2024,9,3,12
2024-09-03 14:14:51.711,card,27.92,americano with milk,Tuesday,2024,9,3,14
2024-09-03 14:16:17.337,card,27.92,americano with milk,Tuesday,2024,9,3,14
2024-09-03 18:48:34.747,card,27.92,americano with milk,Tuesday,2024,9,3,18
2024-09-03 19:11:12.312,card,32.82,latte,Tuesday,2024,9,3,19
2024-09-03 19:17:13.808,card,27.92,americano with milk,Tuesday,2024,9,3,19
2024-09-04 11:11:21.574,card,27.92,americano with milk,Wednesday,2024,9,4,11
2024-09-04 11:33:36.598,card,32.82,latte,Wednesday,2024,9,4,11
2024-09-04 11:48:03.543,card,23.02,americano,Wednesday,2024,9,4,11
2024-09-04 11:55:34.487,card,27.92,americano with milk,Wednesday,2024,9,4,11
2024-09-04 12:53:31.320,card,32.82,latte,Wednesday,2024,9,4,12
2024-09-04 13:03:50.610,card,32.82,latte,Wednesday,2024,9,4,13
2024-09-04 13:05:16.100,card,27.92,americano with milk,Wednesday,2024,9,4,13
2024-09-04 18:03:46.925,card,32.82,cappuccino,Wednesday,2024,9,4,18
2024-09-04 19:41:41.962,card,27.92,americano with milk,Wednesday,2024,9,4,19
2024-09-04 21:19:35.649,card,32.82,latte,Wednesday,2024,9,4,21
2024-09-05 09:31:17.020,card,27.92,americano with milk,Thursday,2024,9,5,9
2024-09-05 10:28:56.227,card,27.92,americano with milk,Thursday,2024,9,5,10
2024-09-05 11:06:30.599,card,23.02,americano,Thursday,2024,9,5,11
2024-09-05 14:00:27.732,card,32.82,latte,Thursday,2024,9,5,14
2024-09-05 15:25:12.342,card,32.82,latte,Thursday,2024,9,5,15
2024-09-05 16:38:50.385,card,23.02,americano,Thursday,2024,9,5,16
2024-09-05 16:39:59.634,card,27.92,americano with milk,Thursday,2024,9,5,16
2024-09-05 17:04:28.905,card,32.82,cappuccino,Thursday,2024,9,5,17
2024-09-05 17:05:31.684,card,32.82,cappuccino,Thursday,2024,9,5,17
2024-09-05 20:30:14.964,card,32.82,cappuccino,Thursday,2024,9,5,20
2024-09-05 20:54:24.429,card,23.02,americano,Thursday,2024,9,5,20
2024-09-05 20:55:31.429,card,32.82,cappuccino,Thursday,2024,9,5,20
2024-09-05 21:26:28.836,card,27.92,americano with milk,Thursday,2024,9,5,21
2024-09-05 21:27:29.969,card,27.92,americano with milk,Thursday,2024,9,5,21
2024-09-06 08:25:33.870,card,32.82,cappuccino,Friday,2024,9,6,8
2024-09-06 08:34:46.827,card,32.82,latte,Friday,2024,9,6,8
2024-09-06 08:54:41.950,card,23.02,americano,Friday,2024,9,6,8
2024-09-06 09:50:39.949,card,18.12,espresso,Friday,2024,9,6,9
2024-09-06 09:51:52.216,card,32.82,latte,Friday,2024,9,6,9
2024-09-06 10:30:06.049,card,32.82,hot chocolate,Friday,2024,9,6,10
2024-09-06 11:23:25.390,card,18.12,espresso,Friday,2024,9,6,11
2024-09-06 11:24:29.254,card,18.12,espresso,Friday,2024,9,6,11
2024-09-06 20:00:12.025,card,32.82,latte,Friday,2024,9,6,20
2024-09-06 21:09:31.247,card,32.82,latte,Friday,2024,9,6,21
2024-09-07 08:48:57.014,card,32.82,latte,Saturday,2024,9,7,8
2024-09-07 09:52:02.999,card,23.02,cortado,Saturday,2024,9,7,9
2024-09-07 09:53:03.575,card,23.02,cortado,Saturday,2024,9,7,9
2024-09-07 09:54:41.613,card,23.02,cortado,Saturday,2024,9,7,9
2024-09-07 09:57:47.652,card,27.92,americano with milk,Saturday,2024,9,7,9
2024-09-07 09:59:02.310,card,27.92,americano with milk,Saturday,2024,9,7,9
2024-09-07 10:00:19.683,card,23.02,cortado,Saturday,2024,9,7,10
2024-09-07 10:22:44.518,card,23.02,americano,Saturday,2024,9,7,10
2024-09-07 10:37:52.335,card,18.12,espresso,Saturday,2024,9,7,10
2024-09-07 10:40:12.607,card,18.12,espresso,Saturday,2024,9,7,10
2024-09-07 10:53:32.221,card,32.82,latte,Saturday,2024,9,7,10
2024-09-07 11:18:56.767,card,27.92,americano with milk,Saturday,2024,9,7,11
2024-09-07 11:20:00.022,card,23.02,americano,Saturday,2024,9,7,11
2024-09-07 11:20:57.101,card,18.12,espresso,Saturday,2024,9,7,11
2024-09-07 15:55:08.533,card,32.82,latte,Saturday,2024,9,7,15
2024-09-07 16:20:01.025,card,23.02,americano,Saturday,2024,9,7,16
2024-09-07 16:20:59.312,card,18.12,espresso,Saturday,2024,9,7,16
2024-09-07 19:35:04.937,card,32.82,cocoa,Saturday,2024,9,7,19
